Date;bitcoin;ethereum;ripple;eos;litecoin;bitcoin-cash;binance-coin;stellar;tether;cardano;tron;bitcoin-sv;monero;iota;dash;maker;ontology;neo;ethereum-classic;tezos;nem;zcash;vechain;basic-attention-token;waves;usd-coin;dogecoin;omisego;qtum;crypto-com-chain;bitcoin-gold;ravencoin;trueusd;lisk;decred;chainlink;0x;zilliqa;augur;maximine-coin;bitshares;icon;holo;digibyte;bytecoin-bcn;steem;nano;bittorrent;bitcoin-diamond;enjin-coin;paxos-standard-token;huobi-token;aeternity;kucoin-shares;komodo;verge;bytom;siacoin;pundi-x;iostoken;theta;stratis;aurora;abbc-coin;dai;golem-network-tokens;status;ardor;populous;project-pai;insight-chain;ark;mixin;repo;gxchain;factom;cryptonex;revain;gemini-dollar;hypercash;digitex-futures;maidsafecoin;decentraland;wax;waykichain;crypto-com;electroneum;waltonchain;loom-network;pivx;zcoin;qash;loopring;thorecoin;aelf;nuls;qubitica;power-ledger;aion;moac;blocknet;ion;crown;diamond;sibcoin;monetaryunit;bitsend;neoscoin;transfercoin;korecoin;exclusivecoin;hexx;bulwark
"	2015-05-07 ";237.33;;0.007529;;1.46;;;0.002772;1;;;;0.473934;;2.81;;;;;;0.000156;;;;;;0.000089;;;;;;;;;;;;;;0.003291;;;0.000123;0.000025;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.02028;;;;;;;;;;;;;;;;;;;0.088927;;0.003729;0.134163;;0.00013;0.001271;0.005678;;0.009102;0.000838;;
"	2015-05-08 ";243.86;;0.007491;;1.48;;;0.002926;1;;;;0.490568;;2.76;;;;;;0.000155;;;;;;0.000092;;;;;;;;;;;;;;0.00369;;;0.00012;0.000026;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.020784;;;;;;;;;;;;;;;;;;;0.090939;;0.002302;0.133605;;0.00024;0.00122;0.005721;;0.008861;0.000808;;
"	2015-05-09 ";241.83;;0.007574;;1.45;;;0.002873;1;;;;0.513693;;2.76;;;;;;0.00015;;;;;;0.000092;;;;;;;;;;;;;;0.003606;;;0.000114;0.000028;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.021072;;;;;;;;;;;;;;;;;;;0.091573;;0.002675;0.136343;;0.00019;0.001029;0.006105;;0.009079;0.000796;;
"	2015-05-10 ";240.3;;0.007382;;1.44;;;0.002793;1;;;;0.565103;;2.68;;;;;;0.000151;;;;;;0.00009;;;;;;;;;;;;;;0.003622;;;0.000113;0.000027;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.019372;;;;;;;;;;;;;;;;;;;0.09497;;0.002257;0.131393;;0.000158;0.00117;0.005724;;0.008903;0.000762;;
"	2015-05-11 ";242.16;;0.00736;;1.44;;;0.002969;1;;;;0.511342;;2.76;;;;;;0.000155;;;;;;0.000093;;;;;;;;;;;;;;0.003548;;;0.000109;0.000026;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.019548;;;;;;;;;;;;;;;;;;;0.096036;;0.002248;0.121485;;0.000238;0.000579;0.005999;;0.010704;0.000835;;
"	2015-05-12 ";241.11;;0.007213;;1.45;;;0.00281;1;;;;0.477612;;2.71;;;;;;0.000165;;;;;;0.000111;;;;;;;;;;;;;;0.004099;;;0.000115;0.000027;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.018986;;;;;;;;;;;;;;;;;;;0.11864;;0.002698;0.129148;;0.000162;0.001416;0.0058;;0.009889;0.000795;;
"	2015-05-13 ";236.38;;0.006857;;1.45;;;0.00281;1;;;;0.483207;;2.69;;;;;;0.000159;;;;;;0.000108;;;;;;;;;;;;;;0.003832;;;0.000114;0.000026;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.021238;;;;;;;;;;;;;;;;;;;0.118913;;0.005111;0.131449;;0.000154;0.00065;0.005108;;0.008977;0.000811;;
"	2015-05-14 ";236.93;;0.006602;;1.45;;;0.002847;1;;;;0.495548;;2.84;;;;;;0.00016;;;;;;0.000114;;;;;;;;;;;;;;0.003951;;;0.000116;0.000026;;;;;;;;;;;0.000014;;;;;;;;;;;;;;;;;;;;;;;;;;0.020588;;;;;;;;;;;;;;;;;;;0.111789;;0.00304;0.127742;;0.000145;0.000666;0.004806;;0.010781;0.000829;;
"	2015-05-15 ";237.6;;0.006655;;1.45;;;0.002878;1;;;;0.544965;;2.87;;;;;;0.000164;;;;;;0.00012;;;;;;;;;;;;;;0.003782;;;0.000115;0.000028;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.020041;;;;;;;;;;;;;;;;;;;0.109792;;0.003076;0.133952;;0.000146;0.000665;0.004794;;0.010785;0.000813;;
"	2015-05-16 ";236.15;;0.006588;;1.45;;;0.002599;1;;;;0.595673;;3;;;;;;0.000156;;;;;;0.000117;;;;;;;;;;;;;;0.003607;;;0.000113;0.000026;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.018301;;;;;;;;;;;;;;;;;;;0.115581;;0.003009;0.140454;;0.000143;0.000973;0.004793;;0.010805;0.00088;;
"	2015-05-17 ";236.8;;0.006329;;1.45;;;0.002576;1;;;;0.557216;;2.93;;;;;;0.00016;;;;;;0.000115;;;;;;;;;;;;;;0.003618;;;0.000112;0.000026;;;;;;;;;;;0.000014;;;;;;;;;;;;;;;;;;;;;;;;;;0.018967;;;;;;;;;;;;;;;;;;;0.108097;;0.001395;0.145796;;0.000143;0.000694;0.004789;;0.010678;0.000822;;
"	2015-05-18 ";233.13;;0.005748;;1.45;;;0.00251;1;;;;0.535773;;2.86;;;;;;0.000169;;;;;;0.000116;;;;;;;;;;;;;;0.003661;;;0.00011;0.000026;;;;;;;;;;;0.000014;;;;;;;;;;;;;;;;;;;;;;;;;;0.018874;;;;;;;;;;;;;;;;;;;0.088554;;0.00136;0.143099;;0.000142;0.000576;0.004785;;0.010517;0.000711;;
"	2015-05-19 ";231.95;;0.006539;;1.45;;;0.002652;1;;;;0.51466;;2.89;;;;;;0.000171;;;;;;0.00012;;;;;;;;;;;;;;0.00398;;;0.000109;0.000024;;;;;;;;;;;0.000009;;;;;;;;;;;;;;;;;;;;;;;;;;0.016287;;;;;;;;;;;;;;;;;;;0.090537;;0.001426;0.153587;;0.000102;0.000772;0.004866;;0.011026;0.000763;;
"	2015-05-20 ";234.02;;0.006636;;1.46;;;0.002722;1;;;;0.492917;;2.88;;;;;;0.000172;;;;;;0.000134;;;;;;;;;;;;;;0.004023;;;0.000108;0.000022;;;;;;;;;;;0.000009;;;;;;;;;;;;;;;;;;;;;;;;;;0.018306;;;;;;;;;;;;;;;;;;;0.093537;;0.001413;0.13958;;0.000173;0.001404;0.004813;;0.010831;0.000827;;
"	2015-05-21 ";235.34;;0.006573;;1.48;;;0.002765;1;;;;0.462956;;2.84;;;;;;0.000172;;;;;;0.000134;;;;;;;;;;;;;;0.004459;;;0.000111;0.000022;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.016799;;;;;;;;;;;;;;;;;;;0.099914;;0.001406;0.139373;;0.000124;0.000705;0.005042;;0.009628;0.000748;;
"	2015-05-22 ";240.35;;0.006649;;1.83;;;0.003046;1;;;;0.460764;;2.91;;;;;;0.000177;;;;;;0.000139;;;;;;;;;;;;;;0.005248;;;0.000111;0.000023;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.018431;;;;;;;;;;;;;;;;;;;0.089551;;0.001653;0.142822;;0.000156;0.000721;0.00497;;0.008701;0.000562;;
"	2015-05-23 ";238.87;;0.0068;;1.79;;;0.003028;1;;;;0.470987;;2.87;;;;;;0.000177;;;;;;0.000136;;;;;;;;;;;;;;0.005932;;;0.000114;0.000023;;;;;;;;;;;0.000011;;;;;;;;;;;;;;;;;;;;;;;;;;0.01847;;;;;;;;;;;;;;;;;;;0.10835;;0.001625;0.143933;;0.000153;0.000717;0.004829;;0.0087;0.000757;;
"	2015-05-24 ";240.95;;0.006809;;1.83;;;0.003121;1;;;;0.479603;;2.9;;;;;;0.000182;;;;;;0.000143;;;;;;;;;;;;;;0.006137;;;0.000113;0.000023;;;;;;;;;;;0.00001;;;;;;;;;;;;;;;;;;;;;;;;;;0.018506;;;;;;;;;;;;;;;;;;;0.096285;;0.001464;0.141284;;0.000151;0.000723;0.00506;;0.009328;0.000719;;
"	2015-05-25 ";237.11;;0.006925;;1.8;;;0.003179;1;;;;0.463606;;2.82;;;;;;0.000178;;;;;;0.000142;;;;;;;;;;;;;;0.006026;;;0.000109;0.000027;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.016986;;;;;;;;;;;;;;;;;;;0.099509;;0.001505;0.144016;;0.000125;0.001057;0.005456;;0.009297;0.000684;;
"	2015-05-26 ";237.12;;0.006794;;1.82;;;0.003204;1;;;;0.446883;;2.67;;;;;;0.000183;;;;;;0.000161;;;;;;;;;;;;;;0.0063;;;0.000107;0.000028;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.01657;;;;;;;;;;;;;;;;;;;0.099413;;0.001494;0.15049;;0.00011;0.003535;0.006114;;0.009396;0.000811;;
"	2015-05-27 ";237.28;;0.006937;;1.85;;;0.003167;1;;;;0.421971;;2.63;;;;;;0.000197;;;;;;0.000184;;;;;;;;;;;;;;0.006668;;;0.000105;0.000026;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.015741;;;;;;;;;;;;;;;;;;;0.101219;;0.001469;0.148187;;0.0001;0.001043;0.006994;;0.011183;0.000774;;
"	2015-05-28 ";237.41;;0.007857;;1.84;;;0.003609;1;;;;0.443637;;2.74;;;;;;0.000196;;;;;;0.000192;;;;;;;;;;;;;;0.00768;;;0.000109;0.000028;;;;;;;;;;;0.000014;;;;;;;;;;;;;;;;;;;;;;;;;;0.01732;;;;;;;;;;;;;;;;;;;0.104044;;0.001427;0.150124;;0.0001;0.000712;0.00674;;0.011144;0.000778;;
"	2015-05-29 ";237.1;;0.009056;;1.83;;;0.00361;1;;;;0.439872;;2.82;;;;;;0.000183;;;;;;0.000178;;;;;;;;;;;;;;0.007652;;;0.000104;0.000027;;;;;;;;;;;0.000014;;;;;;;;;;;;;;;;;;;;;;;;;;0.016586;;;;;;;;;;;;;;;;;;;0.1127;;0.001503;0.196912;;0.000104;0.000709;0.006914;;0.010239;0.000774;;
"	2015-05-30 ";233.35;;0.008409;;1.81;;;0.003219;1;;;;0.445107;;2.71;;;;;;0.000185;;;;;;0.000162;;;;;;;;;;;;;;0.006656;;;0.000103;0.00004;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.016561;;;;;;;;;;;;;;;;;;;0.116708;;0.003171;0.153013;;0.000101;0.000962;0.007303;;0.010209;0.000736;;
"	2015-05-31 ";230.19;;0.00829;;1.64;;;0.003386;1;;;;0.450889;;2.76;;;;;;0.000177;;;;;;0.000154;;;;;;;;;;;;;;0.006789;;;0.000097;0.000034;;;;;;;;;;;0.00001;;;;;;;;;;;;;;;;;;;;;;;;;;0.016696;;;;;;;;;;;;;;;;;;;0.148503;;0.001694;0.154039;;0.000097;0.000793;0.006574;;0.010456;0.000722;;
"	2015-06-01 ";222.93;;0.007579;;1.62;;;0.003073;1;;;;0.451619;;2.65;;;;;;0.00017;;;;;;0.000141;;;;;;;;;;;;;;0.006063;;;0.000097;0.000036;;;;;;;;;;;0.00001;;;;;;;;;;;;;;;;;;;;;;;;;;0.016909;;;;;;;;;;;;;;;;;;;0.113796;;0.001493;0.154811;;0.000081;0.000709;0.006441;;0.011181;0.000755;;
"	2015-06-02 ";225.8;;0.007981;;1.67;;;0.003216;1;;;;0.455539;;2.8;;;;;;0.000178;;;;;;0.00016;;;;;;;;;;;;;;0.006805;;;0.000097;0.000036;;;;;;;;;;;0.00001;;;;;;;;;;;;;;;;;;;;;;;;;;0.016124;;;;;;;;;;;;;;;;;;;0.108921;;0.001507;0.153659;;0.000093;0.000544;0.006422;;0.011464;0.000721;;
"	2015-06-03 ";225.87;;0.008012;;1.69;;;0.00303;1;;;;0.453476;;2.75;;;;;;0.000177;;;;;;0.000151;;;;;;;;;;;;;;0.006416;;;0.0001;0.000031;;;;;;;;;;;0.000009;;;;;;;;;;;;;;;;;;;;;;;;;;0.016596;;;;;;;;;;;;;;;;;;;0.121663;;0.001507;0.148199;;0.000091;0.000562;0.006715;;0.011348;0.000691;;
"	2015-06-04 ";224.32;;0.007879;;1.67;;;0.003155;1;;;;0.476494;;2.8;;;;;;0.000172;;;;;;0.000152;;;;;;;;;;;;;;0.006456;;;0.000097;0.00003;;;;;;;;;;;0.000009;;;;;;;;;;;;;;;;;;;;;;;;;;0.015248;;;;;;;;;;;;;;;;;;;0.134481;;0.001495;0.151613;;0.000068;0.000702;0.006493;;0.012294;0.000693;;
"	2015-06-05 ";224.95;;0.007956;;1.76;;;0.003155;1;;;;0.498892;;2.82;;;;;;0.000179;;;;;;0.000153;;;;;;;;;;;;;;0.006856;;;0.000098;0.000027;;;;;;;;;;;0.000013;;;;;;;;;;;;;;;;;;;;;;;;;;0.015718;;;;;;;;;;;;;;;;;;;0.12357;;0.001502;0.151048;;0.000063;0.000623;0.006339;;0.01254;0.000718;;
"	2015-06-06 ";225.62;;0.007905;;1.76;;;0.003135;1;;;;0.526428;;2.82;;;;;;0.00017;;;;;;0.000158;;;;;;;;;;;;;;0.006934;;;0.000097;0.000028;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.015362;;;;;;;;;;;;;;;;;;;0.114978;;0.001202;0.152391;;0.000063;0.000402;0.006511;;0.012041;0.000721;;
"	2015-06-07 ";222.88;;0.007874;;1.73;;;0.003088;1;;;;0.517933;;2.81;;;;;;0.000168;;;;;;0.000152;;;;;;;;;;;;;;0.006932;;;0.000094;0.00003;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.015863;;;;;;;;;;;;;;;;;;;0.117273;;0.001195;0.151866;;0.000064;0.000427;0.006245;;0.01257;0.000724;;
"	2015-06-08 ";228.49;;0.008;;1.79;;;0.003126;1;;;;0.542956;;2.83;;;;;;0.000171;;;;;;0.000163;;;;;;;;;;;;;;0.007555;;;0.000096;0.000029;;;;;;;;;;;0.000013;;;;;;;;;;;;;;;;;;;;;;;;;;0.016127;;;;;;;;;;;;;;;;;;;0.107428;;0.001198;0.155582;;0.000062;0.000441;0.005916;;0.011594;0.000713;;
"	2015-06-09 ";229.05;;0.007995;;1.8;;;0.003218;1;;;;0.495991;;2.77;;;;;;0.000148;;;;;;0.000162;;;;;;;;;;;;;;0.007054;;;0.000105;0.000027;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.016595;;;;;;;;;;;;;;;;;;;0.116843;;0.001863;0.157709;;0.000059;0.000449;0.005793;;0.010212;0.000736;;
"	2015-06-10 ";228.8;;0.007999;;1.76;;;0.003161;1;;;;0.479738;;2.7;;;;;;0.000153;;;;;;0.000157;;;;;;;;;;;;;;0.007201;;;0.000098;0.00003;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.016547;;;;;;;;;;;;;;;;;;;0.114134;;0.001171;0.168358;;0.000069;0.000437;0.005963;;0.011266;0.000741;;
"	2015-06-11 ";229.71;;0.008042;;1.79;;;0.003104;1;;;;0.462852;;2.78;;;;;;0.000148;;;;;;0.00016;;;;;;;;;;;;;;0.006942;;;0.000096;0.000029;;;;;;;;;;;0.000011;;;;;;;;;;;;;;;;;;;;;;;;;;0.01647;;;;;;;;;;;;;;;;;;;0.117141;;0.000718;0.177924;;0.00009;0.000427;0.006244;;0.011648;0.000744;;
"	2015-06-12 ";229.98;;0.008057;;1.8;;;0.003086;1;;;;0.470966;;2.8;;;;;;0.000148;;;;;;0.000161;;;;;;;;;;;;;;0.006735;;;0.000097;0.000029;;;;;;;;;;;0.000014;;;;;;;;;;;;;;;;;;;;;;;;;;0.016691;;;;;;;;;;;;;;;;;;;0.110442;;0.000725;0.208499;;0.00007;0.00041;0.006212;;0.010028;0.000653;;
"	2015-06-13 ";232.4;;0.008093;;1.86;;;0.003231;1;;;;0.489472;;2.8;;;;;;0.000155;;;;;;0.000165;;;;;;;;;;;;;;0.006929;;;0.000105;0.00003;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.016586;;;;;;;;;;;;;;;;;;;0.118659;;0.001669;0.223634;;0.000064;0.000726;0.006145;;0.009927;0.000741;;
"	2015-06-14 ";233.54;;0.008147;;2;;;0.003261;1;;;;0.49497;;2.81;;;;;;0.000155;;;;;;0.000167;;;;;;;;;;;;;;0.006969;;;0.000102;0.000029;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.016521;;;;;;;;;;;;;;;;;;;0.108412;;0.001075;0.21677;;0.000068;0.000691;0.005876;;0.010842;0.000793;;
"	2015-06-15 ";236.82;;0.008579;;2.02;;;0.003465;1;;;;0.508224;;2.74;;;;;;0.000147;;;;;;0.00017;;;;;;;;;;;;;;0.006968;;;0.000104;0.000028;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.017237;;;;;;;;;;;;;;;;;;;0.123165;;0.000742;0.218197;;0.00009;0.000446;0.006234;;0.015099;0.00074;;
"	2015-06-16 ";250.9;;0.009424;;2.88;;;0.003748;1;;;;0.506086;;2.99;;;;;;0.00016;;;;;;0.000198;;;;;;;;;;;;;;0.007804;;;0.000108;0.000028;;;;;;;;;;;0.000013;;;;;;;;;;;;;;;;;;;;;;;;;;0.018162;;;;;;;;;;;;;;;;;;;0.130077;;0.00073;0.214519;;0.000081;0.000828;0.006882;;0.014823;0.000743;;
"	2015-06-17 ";249.28;;0.009678;;2.89;;;0.0036;1;;;;0.50334;;3.01;;;;;;0.00016;;;;;;0.000197;;;;;;;;;;;;;;0.007606;;;0.000107;0.000029;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.018653;;;;;;;;;;;;;;;;;;;0.131161;;0.004289;0.231046;;0.000074;0.000985;0.006707;;0.013338;0.000895;;
"	2015-06-18 ";249.01;;0.010252;;3.1;;;0.003736;1;;;;0.50388;;2.96;;;;;;0.000172;;;;;;0.00021;;;;;;;;;;;;;;0.007901;;;0.000106;0.000031;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.018129;;;;;;;;;;;;;;;;;;;0.119708;;0.007618;0.247002;;0.000082;0.000681;0.006469;;0.021381;0.000865;;
"	2015-06-19 ";244.61;;0.011207;;2.81;;;0.003724;1;;;;0.511796;;2.9;;;;;;0.000155;;;;;;0.000209;;;;;;;;;;;;;;0.007779;;;0.000103;0.000031;;;;;;;;;;;0.000014;;;;;;;;;;;;;;;;;;;;;;;;;;0.018722;;;;;;;;;;;;;;;;;;;0.109789;;0.001688;0.270694;;0.000081;0.00072;0.006189;;0.031158;0.001025;;
"	2015-06-20 ";245.21;;0.011039;;3.04;;;0.003658;1;;;;0.53798;;2.87;;;;;;0.000158;;;;;;0.00021;;;;;;;;;;;;;;0.007974;;;0.000104;0.000028;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.018086;;;;;;;;;;;;;;;;;;;0.104323;;0.001688;0.261691;;0.000094;0.000493;0.006158;;0.031033;0.000975;;
"	2015-06-21 ";243.94;;0.010314;;3.02;;;0.003526;1;;;;0.523274;;2.84;;;;;;0.000161;;;;;;0.000209;;;;;;;;;;;;;;0.007727;;;0.000103;0.000028;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.017926;;;;;;;;;;;;;;;;;;;0.108891;;0.006538;0.245516;;0.000094;0.000514;0.00633;;0.0205;0.000911;;
"	2015-06-22 ";246.99;;0.010567;;3.03;;;0.003682;1;;;;0.540599;;2.89;;;;;;0.000156;;;;;;0.000219;;;;;;;;;;;;;;0.00803;;;0.000104;0.000029;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.018308;;;;;;;;;;;;;;;;;;;0.113483;;0.001649;0.245128;;0.00009;0.000699;0.006375;;0.016825;0.000938;;
"	2015-06-23 ";244.3;;0.010667;;2.97;;;0.003508;1;;;;0.526921;;2.85;;;;;;0.000158;;;;;;0.000187;;;;;;;;;;;;;;0.007328;;;0.000101;0.000029;;;;;;;;;;;0.000013;;;;;;;;;;;;;;;;;;;;;;;;;;0.018298;;;;;;;;;;;;;;;;;;;0.100306;;0.001594;0.244441;;0.000086;0.000648;0.006397;;0.01552;0.001027;;
"	2015-06-24 ";240.51;;0.010914;;2.78;;;0.003436;1;;;;0.506506;;2.81;;;;;;0.000156;;;;;;0.000178;;;;;;;;;;;;;;0.00672;;;0.000099;0.000028;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.017953;;;;;;;;;;;;;;;;;;;0.098597;;0.004517;0.251934;;0.000085;0.000532;0.00636;;0.00957;0.000925;;
"	2015-06-25 ";242.8;;0.011048;;2.85;;;0.003477;1;;;;0.503678;;2.83;;;;;;0.000154;;;;;;0.000186;;;;;;;;;;;;;;0.006942;;;0.000098;0.000027;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.018453;;;;;;;;;;;;;;;;;;;0.094765;;0.001628;0.249604;;0.000085;0.000522;0.006141;;0.009661;0.000911;;
"	2015-06-26 ";243.59;;0.011288;;2.86;;;0.003407;1;;;;0.484247;;2.82;;;;;;0.000148;;;;;;0.000201;;;;;;;;;;;;;;0.006814;;;0.000098;0.000028;;;;;;;;;;;0.000014;;;;;;;;;;;;;;;;;;;;;;;;;;0.01851;;;;;;;;;;;;;;;;;;;0.092728;;0.001617;0.245859;;0.00006;0.001491;0.006232;;0.008818;0.000939;;
"	2015-06-27 ";250.99;;0.011445;;3.1;;;0.003554;1;;;;0.491951;;2.79;;;;;;0.000157;;;;;;0.00021;;;;;;;;;;;;;;0.007261;;;0.000101;0.000029;;;;;;;;;;;0.000013;;;;;;;;;;;;;;;;;;;;;;;;;;0.019689;;;;;;;;;;;;;;;;;;;0.1087;;0.001631;0.247229;;0.000068;0.001435;0.006449;;0.009026;0.000937;;
"	2015-06-28 ";249.01;;0.011467;;3.31;;;0.003435;1;;;;0.470636;;2.73;;;;;;0.000152;;;;;;0.000204;;;;;;;;;;;;;;0.006902;;;0.000094;0.000029;;;;;;;;;;;0.000012;;;;;;;;;;;;;;;;;;;;;;;;;;0.018543;;;;;;;;;;;;;;;;;;;0.098159;;0.001627;0.247251;;0.000077;0.001245;0.00658;;0.014806;0.000989;;
"	2015-06-29 ";257.06;;0.011977;;3.74;;;0.003503;1;;;;0.493447;;2.79;;;;;;0.00015;;;;;;0.000214;;;;;;;;;;;;;;0.007048;;;0.0001;0.000029;;;;;;;;;;;0.000015;;;;;;;;;;;;;;;;;;;;;;;;;;0.018774;;;;;;;;;;;;;;;;;;;0.106915;;0.001611;0.264731;;0.000076;0.000903;0.006522;;0.012442;0.001057;;
"	2015-06-30 ";263.07;;0.01132;;4.09;;;0.00347;1;;;;0.500266;;2.86;;;;;;0.000161;;;;;;0.000199;;;;;;;;;;;;;;0.006995;;;0.000099;0.000032;;;;;;;;;;;0.000013;;;;;;;;;;;;;;;;;;;;;;;;;;0.017386;;;;;;;;;;;;;;;;;;;0.08685;;0.001831;0.267436;;0.000084;0.001573;0.0061;;0.011982;0.001105;;
"	2015-07-01 ";258.62;;0.011198;;3.92;;;0.003458;1;;;;0.498848;;2.82;;;;;;0.000142;;;;;;0.000193;;;;;;;;;;;;;;0.006817;;;0.000096;0.000033;;;;;;;;;;;0.000011;;;;;;;;;;;;;;;;;;;;;;;;;;0.018771;;;;;;;;;;;;;;;;;;;0.091185;;0.004543;0.286288;;0.000082;0.001735;0.006459;;0.011944;0.001047;;
"	2015-07-02 ";255.41;;0.011037;;4.07;;;0.003401;1;;;;0.492605;;2.91;;;;;;0.000143;;;;;;0.000191;;;;;;;;;;;;;;0.006678;;;0.000089;0.000033;;;;;;;;;;;0.000011;;;;;;;;;;;;;;;;;;;;;;;;;;0.018173;;;;;;;;;;;;;;;;;;;0.097251;;0.001833;0.289298;;0.000072;0.002507;0.006533;;0.014448;0.000962;;
"	2015-07-03 ";256.34;;0.011099;;4.12;;;0.003265;1;;;;0.491196;;2.96;;;;;;0.000143;;;;;;0.000191;;;;;;;;;;;;;;0.006757;;;0.000082;0.000032;;;;;;;;;;;0.000013;;;;;;;;;;;;;;;;;;;;;;;;;;0.018334;;;;;;;;;;;;;;;;;;;0.10111;;0.003213;0.288881;;0.000053;0.001334;0.005861;;0.014519;0.00086;;
"	2015-07-04 ";260.89;;0.010782;;4.11;;;0.003195;1;;;;0.507361;;3.09;;;;;;0.000141;;;;;;0.000191;;;;;;;;;;;;;;0.006719;;;0.000091;0.000033;;;;;;;;;;;0.000016;;;;;;;;;;;;;;;;;;;;;;;;;;0.02064;;;;;;;;;;;;;;;;;;;0.097403;;0.00184;0.297077;;0.000072;0.001004;0.006208;;0.014484;0.001014;;
"	2015-07-05 ";271.91;;0.010022;;4.95;;;0.003122;1;;;;0.521969;;3.09;;;;;;0.000129;;;;;;0.000194;;;;;;;;;;;;;;0.006453;;;0.000091;0.000038;;;;;;;;;;;0.000016;;;;;;;;;;;;;;;;;;;;;;;;;;0.02506;;;;;;;;;;;;;;;;;;;0.097471;;0.001858;0.410312;;0.000057;0.00109;0.006582;;0.014573;0.000889;;
"	2015-07-06 ";269.03;;0.009873;;5.42;;;0.003228;1;;;;0.505507;;3.09;;;;;;0.000126;;;;;;0.000192;;;;;;;;;;;;;;0.006326;;;0.000085;0.000037;;;;;;;;;;;0.000019;;;;;;;;;;;;;;;;;;;;;;;;;;0.025287;;;;;;;;;;;;;;;;;;;0.095758;;0.001868;0.430443;;0.000055;0.001041;0.006814;;0.012439;0.000935;;
"	2015-07-07 ";266.21;;0.00958;;5.23;;;0.003141;1;;;;0.512376;;2.97;;;;;;0.000142;;;;;;0.000189;;;;;;;;;;;;;;0.006239;;;0.000085;0.000036;;;;;;;;;;;0.000021;;;;;;;;;;;;;;;;;;;;;;;;;;0.025168;;;;;;;;;;;;;;;;;;;0.086004;;0.002136;0.446961;;0.000064;0.001037;0.006134;;0.009343;0.000912;;
"	2015-07-08 ";270.79;;0.009449;;6.36;;;0.003214;1;;;;0.51399;;2.98;;;;;;0.000161;;;;;;0.000189;;;;;;;;;;;;;;0.006175;;;0.000086;0.000037;;;;;;;;;;;0.000016;;;;;;;;;;;;;;;;;;;;;;;;;;0.026852;;;;;;;;;;;;;;;;;;;0.092605;;0.003256;0.38085;;0.000052;0.001066;0.005986;;0.009335;0.000879;;
"	2015-07-09 ";269.23;;0.008987;;7.54;;;0.003059;1;;;;0.497226;;3.11;;;;;;0.000144;;;;;;0.000195;;;;;;;;;;;;;;0.006401;;;0.000078;0.000037;;;;;;;;;;;0.000019;;;;;;;;;;;;;;;;;;;;;;;;;;0.024466;;;;;;;;;;;;;;;;;;;0.084047;;0.002245;0.411264;;0.000064;0.002635;0.006347;;0.009023;0.000914;;
"	2015-07-10 ";284.89;;0.008847;;4.51;;;0.003115;1;;;;0.520876;;4.05;;;;;;0.000149;;;;;;0.000203;;;;;;;;;;;;;;0.006216;;;0.00008;0.000041;;;;;;;;;;;0.000021;;;;;;;;;;;;;;;;;;;;;;;;;;0.027326;;;;;;;;;;;;;;;;;;;0.077608;;0.002245;0.475378;;0.000057;0.001106;0.006212;;0.009013;0.000924;;
